transaction_id,business_id,transaction_date,transaction_type,category,amount,opening_balance,closing_balance,reference_entity,reference_id,description
TXN_00018660,MSME_GJ_0095,2025-09-20 09:08:00,DEBIT,SALARY,1553599.09,790466.33,-763132.76,EXPENSE,EXP_0012943,NEFT-Monthly employee payroll
TXN_00018661,MSME_GJ_0095,2025-09-21 14:43:00,DEBIT,INVENTORY,49596.28,-763132.76,-812729.04,EXPENSE,EXP_0012947,Cheque-Operational material procurement
TXN_00018662,MSME_GJ_0095,2025-09-24 10:18:00,DEBIT,RENT,508450.61,-812729.04,-1321179.65,EXPENSE,EXP_0012944,NetBanking-Commercial office/warehouse rent
TXN_00018663,MSME_GJ_0095,2025-09-29 10:25:00,DEBIT,UTILITIES,197730.79,-1321179.65,-1518910.44,EXPENSE,EXP_0012945,UPI-Electricity and water utility charges
TXN_00018664,MSME_GJ_0095,2025-10-05 06:00:00,DEBIT,LOAN_EMI,258639.66,-1518910.44,-1777550.1,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018665,MSME_GJ_0095,2025-10-05 13:21:00,DEBIT,MAINTENANCE,6307.09,-1777550.1,-1783857.19,EXPENSE,EXP_0012952,IMPS-Maintenance operational expenditure
TXN_00018666,MSME_GJ_0095,2025-10-06 11:18:00,CREDIT,CUSTOMER_PAYMENT,2341243.68,-1783857.19,557386.49,INVOICE,INV_0004521,"Payment received from Butala, Datta and Parsa Trading"
TXN_00018667,MSME_GJ_0095,2025-10-06 16:39:00,DEBIT,TRANSPORTATION,70893.02,557386.49,486493.47,EXPENSE,EXP_0012951,NetBanking-Transportation operational expenditure
TXN_00018668,MSME_GJ_0095,2025-10-07 17:21:00,DEBIT,INVENTORY,44527.02,486493.47,441966.45,EXPENSE,EXP_0012948,RTGS-Operational material procurement
TXN_00018669,MSME_GJ_0095,2025-10-09 17:45:00,DEBIT,MAINTENANCE,230862.34,441966.45,211104.11,EXPENSE,EXP_0012950,IMPS-Maintenance operational expenditure
TXN_00018670,MSME_GJ_0095,2025-10-10 12:38:00,DEBIT,INVENTORY,4593.11,211104.11,206511.0,EXPENSE,EXP_0012949,NEFT-Operational material procurement
TXN_00018671,MSME_GJ_0095,2025-10-10 15:33:00,DEBIT,SOFTWARE,115646.39,206511.0,90864.61,EXPENSE,EXP_0012953,IMPS-Software operational expenditure
TXN_00018672,MSME_GJ_0095,2025-10-13 15:08:00,DEBIT,INVENTORY,42519.87,90864.61,48344.74,EXPENSE,EXP_0012946,Cheque-Operational material procurement
TXN_00018673,MSME_GJ_0095,2025-10-17 14:30:00,DEBIT,GST_PAYMENT,263913.96,48344.74,-215569.22,GST,GST_0001130,GST Payment Challan 2025-09 GSTR-3B
TXN_00018674,MSME_GJ_0095,2025-10-18 16:40:00,CREDIT,CUSTOMER_PAYMENT,345479.62,-215569.22,129910.4,INVOICE,INV_0004522,"Payment received from Sur, Arora and Luthra Trading"
TXN_00018675,MSME_GJ_0095,2025-10-21 16:43:00,DEBIT,SALARY,1448741.61,129910.4,-1318831.21,EXPENSE,EXP_0012954,NEFT-Monthly employee payroll
TXN_00018676,MSME_GJ_0095,2025-10-23 16:29:00,DEBIT,INVENTORY,23184.09,-1318831.21,-1342015.3,EXPENSE,EXP_0012957,Cheque-Operational material procurement
TXN_00018677,MSME_GJ_0095,2025-10-25 17:44:00,DEBIT,RENT,474133.62,-1342015.3,-1816148.92,EXPENSE,EXP_0012955,NetBanking-Commercial office/warehouse rent
TXN_00018678,MSME_GJ_0095,2025-10-28 10:06:00,DEBIT,INVENTORY,15067.99,-1816148.92,-1831216.91,EXPENSE,EXP_0012960,NEFT-Operational material procurement
TXN_00018679,MSME_GJ_0095,2025-10-28 10:53:00,DEBIT,INVENTORY,2547.97,-1831216.91,-1833764.88,EXPENSE,EXP_0012962,RTGS-Operational material procurement
TXN_00018680,MSME_GJ_0095,2025-10-28 12:09:00,DEBIT,INVENTORY,49773.28,-1833764.88,-1883538.16,EXPENSE,EXP_0012959,Cheque-Operational material procurement
TXN_00018681,MSME_GJ_0095,2025-10-28 12:52:00,DEBIT,TRANSPORTATION,46520.77,-1883538.16,-1930058.93,EXPENSE,EXP_0012965,NetBanking-Transportation operational expenditure
TXN_00018682,MSME_GJ_0095,2025-10-30 09:47:00,DEBIT,UTILITIES,184385.3,-1930058.93,-2114444.23,EXPENSE,EXP_0012956,UPI-Electricity and water utility charges
TXN_00018683,MSME_GJ_0095,2025-11-01 14:14:00,DEBIT,INVENTORY,25680.79,-2114444.23,-2140125.02,EXPENSE,EXP_0012958,Cheque-Operational material procurement
TXN_00018684,MSME_GJ_0095,2025-11-04 09:52:00,DEBIT,SOFTWARE,90783.07,-2140125.02,-2230908.09,EXPENSE,EXP_0012964,UPI-Software operational expenditure
TXN_00018685,MSME_GJ_0095,2025-11-05 06:00:00,DEBIT,LOAN_EMI,258639.66,-2230908.09,-2489547.75,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018686,MSME_GJ_0095,2025-11-06 12:02:00,DEBIT,TRANSPORTATION,132173.95,-2489547.75,-2621721.7,EXPENSE,EXP_0012966,IMPS-Transportation operational expenditure
TXN_00018687,MSME_GJ_0095,2025-11-06 13:17:00,DEBIT,PROFESSIONAL_FEES,125633.57,-2621721.7,-2747355.27,EXPENSE,EXP_0012963,NetBanking-Professional Fees operational expenditure
TXN_00018688,MSME_GJ_0095,2025-11-06 17:48:00,CREDIT,CUSTOMER_PAYMENT,1151970.73,-2747355.27,-1595384.54,INVOICE,INV_0004523,Payment received from Kanda-Sarraf Trading
TXN_00018689,MSME_GJ_0095,2025-11-08 11:51:00,CREDIT,CUSTOMER_PAYMENT,3537860.24,-1595384.54,1942475.7,INVOICE,INV_0004526,Payment received from Rajan-Zachariah Enterprises
TXN_00018690,MSME_GJ_0095,2025-11-09 14:15:00,CREDIT,CUSTOMER_PAYMENT,261841.84,1942475.7,2204317.54,INVOICE,INV_0004524,Payment received from Viswanathan Ltd Enterprises
TXN_00018691,MSME_GJ_0095,2025-11-10 14:29:00,DEBIT,INVENTORY,15449.66,2204317.54,2188867.88,EXPENSE,EXP_0012961,RTGS-Operational material procurement
TXN_00018692,MSME_GJ_0095,2025-11-18 14:30:00,DEBIT,GST_PAYMENT,187959.13,2188867.88,2000908.75,GST,GST_0001131,GST Payment Challan 2025-10 GSTR-3B
TXN_00018693,MSME_GJ_0095,2025-11-20 17:13:00,DEBIT,SALARY,1517648.43,2000908.75,483260.32,EXPENSE,EXP_0012967,NEFT-Monthly employee payroll
TXN_00018694,MSME_GJ_0095,2025-11-24 11:07:00,DEBIT,RENT,496684.94,483260.32,-13424.62,EXPENSE,EXP_0012968,NetBanking-Commercial office/warehouse rent
TXN_00018695,MSME_GJ_0095,2025-11-24 17:31:00,DEBIT,INVENTORY,20755.87,-13424.62,-34180.49,EXPENSE,EXP_0012971,RTGS-Operational material procurement
TXN_00018696,MSME_GJ_0095,2025-11-27 15:01:00,DEBIT,MISCELLANEOUS,106340.02,-34180.49,-140520.51,EXPENSE,EXP_0012977,NetBanking-Miscellaneous operational expenditure
TXN_00018697,MSME_GJ_0095,2025-11-28 10:48:00,DEBIT,INVENTORY,23462.42,-140520.51,-163982.93,EXPENSE,EXP_0012972,Cheque-Operational material procurement
TXN_00018698,MSME_GJ_0095,2025-11-29 12:20:00,DEBIT,UTILITIES,193155.25,-163982.93,-357138.18,EXPENSE,EXP_0012969,UPI-Electricity and water utility charges
TXN_00018699,MSME_GJ_0095,2025-11-30 16:59:00,CREDIT,CUSTOMER_PAYMENT,563640.68,-357138.18,206502.5,INVOICE,INV_0004525,"Payment received from Prabhu, Comar and Sood Distributors"
TXN_00018700,MSME_GJ_0095,2025-12-03 11:56:00,DEBIT,INVENTORY,25256.19,206502.5,181246.31,EXPENSE,EXP_0012970,NEFT-Operational material procurement
TXN_00018701,MSME_GJ_0095,2025-12-05 06:00:00,DEBIT,LOAN_EMI,258639.66,181246.31,-77393.35,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018702,MSME_GJ_0095,2025-12-07 10:54:00,DEBIT,PROFESSIONAL_FEES,212876.42,-77393.35,-290269.77,EXPENSE,EXP_0012975,UPI-Professional Fees operational expenditure
TXN_00018703,MSME_GJ_0095,2025-12-09 14:24:00,DEBIT,INVENTORY,33144.87,-290269.77,-323414.64,EXPENSE,EXP_0012973,RTGS-Operational material procurement
TXN_00018704,MSME_GJ_0095,2025-12-13 10:56:00,DEBIT,MISCELLANEOUS,94687.67,-323414.64,-418102.31,EXPENSE,EXP_0012976,IMPS-Miscellaneous operational expenditure
TXN_00018705,MSME_GJ_0095,2025-12-16 14:30:00,DEBIT,GST_PAYMENT,228535.63,-418102.31,-646637.94,GST,GST_0001132,GST Payment Challan 2025-11 GSTR-3B
TXN_00018706,MSME_GJ_0095,2025-12-16 15:15:00,DEBIT,INVENTORY,35348.69,-646637.94,-681986.63,EXPENSE,EXP_0012974,NEFT-Operational material procurement
TXN_00018707,MSME_GJ_0095,2025-12-18 14:04:00,CREDIT,CUSTOMER_PAYMENT,199096.71,-681986.63,-482889.92,INVOICE,INV_0004530,Payment received from Suri-Zacharia Distributors
TXN_00018708,MSME_GJ_0095,2025-12-21 10:02:00,CREDIT,CUSTOMER_PAYMENT,221795.85,-482889.92,-261094.07,INVOICE,INV_0004533,Payment received from Naidu and Sons Enterprises
TXN_00018709,MSME_GJ_0095,2025-12-21 17:36:00,DEBIT,SALARY,1559682.6,-261094.07,-1820776.67,EXPENSE,EXP_0012978,NEFT-Monthly employee payroll
TXN_00018710,MSME_GJ_0095,2025-12-25 16:40:00,DEBIT,RENT,510441.58,-1820776.67,-2331218.25,EXPENSE,EXP_0012979,NetBanking-Commercial office/warehouse rent
TXN_00018711,MSME_GJ_0095,2025-12-26 09:00:00,DEBIT,MARKETING,58119.93,-2331218.25,-2389338.18,EXPENSE,EXP_0012988,UPI-Marketing operational expenditure
TXN_00018712,MSME_GJ_0095,2025-12-26 11:38:00,DEBIT,INVENTORY,14341.39,-2389338.18,-2403679.57,EXPENSE,EXP_0012983,Cheque-Operational material procurement
TXN_00018713,MSME_GJ_0095,2025-12-27 09:33:00,DEBIT,MISCELLANEOUS,132308.65,-2403679.57,-2535988.22,EXPENSE,EXP_0012987,NetBanking-Miscellaneous operational expenditure
TXN_00018714,MSME_GJ_0095,2025-12-27 14:29:00,DEBIT,INVENTORY,27768.08,-2535988.22,-2563756.3,EXPENSE,EXP_0012981,NEFT-Operational material procurement
TXN_00018715,MSME_GJ_0095,2025-12-30 09:39:00,DEBIT,UTILITIES,198505.06,-2563756.3,-2762261.36,EXPENSE,EXP_0012980,UPI-Electricity and water utility charges
TXN_00018716,MSME_GJ_0095,2025-12-30 10:52:00,DEBIT,INVENTORY,56152.78,-2762261.36,-2818414.14,EXPENSE,EXP_0012982,Cheque-Operational material procurement
TXN_00018717,MSME_GJ_0095,2025-12-30 16:46:00,DEBIT,MARKETING,111238.92,-2818414.14,-2929653.06,EXPENSE,EXP_0012986,IMPS-Marketing operational expenditure
TXN_00018718,MSME_GJ_0095,2026-01-02 11:33:00,CREDIT,CUSTOMER_PAYMENT,1390768.69,-2929653.06,-1538884.37,INVOICE,INV_0004529,Payment received from Dhawan-Char Distributors
TXN_00018719,MSME_GJ_0095,2026-01-03 14:05:00,DEBIT,TRANSPORTATION,122733.28,-1538884.37,-1661617.65,EXPENSE,EXP_0012989,NetBanking-Transportation operational expenditure
TXN_00018720,MSME_GJ_0095,2026-01-05 06:00:00,DEBIT,LOAN_EMI,258639.66,-1661617.65,-1920257.31,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018721,MSME_GJ_0095,2026-01-08 13:37:00,CREDIT,CUSTOMER_PAYMENT,1548490.04,-1920257.31,-371767.27,INVOICE,INV_0004528,Payment received from Parikh-Mohanty Enterprises
TXN_00018722,MSME_GJ_0095,2026-01-09 10:06:00,CREDIT,CUSTOMER_PAYMENT,422194.12,-371767.27,50426.85,INVOICE,INV_0004531,Payment received from Sheth PLC Enterprises
TXN_00018723,MSME_GJ_0095,2026-01-13 14:30:00,DEBIT,INVENTORY,5057.02,50426.85,45369.83,EXPENSE,EXP_0012984,Cheque-Operational material procurement
TXN_00018724,MSME_GJ_0095,2026-01-15 13:25:00,DEBIT,SOFTWARE,967.2,45369.83,44402.63,EXPENSE,EXP_0012990,UPI-Software operational expenditure
TXN_00018725,MSME_GJ_0095,2026-01-15 13:51:00,DEBIT,INVENTORY,38470.05,44402.63,5932.58,EXPENSE,EXP_0012985,NEFT-Operational material procurement
TXN_00018726,MSME_GJ_0095,2026-01-19 14:30:00,DEBIT,GST_PAYMENT,304154.18,5932.58,-298221.6,GST,GST_0001133,GST Payment Challan 2025-12 GSTR-3B
TXN_00018727,MSME_GJ_0095,2026-01-20 13:08:00,DEBIT,SALARY,1506283.92,-298221.6,-1804505.52,EXPENSE,EXP_0012991,NEFT-Monthly employee payroll
TXN_00018728,MSME_GJ_0095,2026-01-22 12:57:00,CREDIT,CUSTOMER_PAYMENT,2283278.81,-1804505.52,478773.29,INVOICE,INV_0004535,"Payment received from Sangha, Vig and Wagle Trading"
TXN_00018729,MSME_GJ_0095,2026-01-24 13:00:00,DEBIT,RENT,492965.65,478773.29,-14192.36,EXPENSE,EXP_0012992,NetBanking-Commercial office/warehouse rent
TXN_00018730,MSME_GJ_0095,2026-01-25 12:06:00,DEBIT,MISCELLANEOUS,224362.81,-14192.36,-238555.17,EXPENSE,EXP_0013001,IMPS-Miscellaneous operational expenditure
TXN_00018731,MSME_GJ_0095,2026-01-25 15:40:00,CREDIT,CUSTOMER_PAYMENT,89181.64,-238555.17,-149373.53,INVOICE,INV_0004536,Payment received from Jayaraman-Lall Distributors
TXN_00018732,MSME_GJ_0095,2026-01-29 15:00:00,DEBIT,UTILITIES,191708.86,-149373.53,-341082.39,EXPENSE,EXP_0012993,UPI-Electricity and water utility charges
TXN_00018733,MSME_GJ_0095,2026-01-31 09:40:00,DEBIT,MISCELLANEOUS,75313.35,-341082.39,-416395.74,EXPENSE,EXP_0012998,UPI-Miscellaneous operational expenditure
TXN_00018734,MSME_GJ_0095,2026-01-31 10:11:00,CREDIT,CUSTOMER_PAYMENT,1725789.65,-416395.74,1309393.91,INVOICE,INV_0004534,"Payment received from Dhillon, Seshadri and Hora Enterprises"
TXN_00018735,MSME_GJ_0095,2026-02-05 06:00:00,DEBIT,LOAN_EMI,258639.66,1309393.91,1050754.25,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018736,MSME_GJ_0095,2026-02-05 09:59:00,DEBIT,INVENTORY,6456.54,1050754.25,1044297.71,EXPENSE,EXP_0012997,Cheque-Operational material procurement
TXN_00018737,MSME_GJ_0095,2026-02-06 10:21:00,DEBIT,TRANSPORTATION,40855.5,1044297.71,1003442.21,EXPENSE,EXP_0013000,UPI-Transportation operational expenditure
TXN_00018738,MSME_GJ_0095,2026-02-07 16:56:00,CREDIT,CUSTOMER_PAYMENT,885903.65,1003442.21,1889345.86,INVOICE,INV_0004532,"Payment received from Dugar, Saran and Mann Enterprises"
TXN_00018739,MSME_GJ_0095,2026-02-08 14:35:00,DEBIT,INVENTORY,8696.82,1889345.86,1880649.04,EXPENSE,EXP_0012995,NEFT-Operational material procurement
TXN_00018740,MSME_GJ_0095,2026-02-15 09:04:00,DEBIT,INVENTORY,111626.64,1880649.04,1769022.4,EXPENSE,EXP_0012996,RTGS-Operational material procurement
TXN_00018741,MSME_GJ_0095,2026-02-15 09:48:00,DEBIT,PROFESSIONAL_FEES,70273.05,1769022.4,1698749.35,EXPENSE,EXP_0012999,NetBanking-Professional Fees operational expenditure
TXN_00018742,MSME_GJ_0095,2026-02-15 09:50:00,DEBIT,INVENTORY,10154.91,1698749.35,1688594.44,EXPENSE,EXP_0012994,RTGS-Operational material procurement
TXN_00018743,MSME_GJ_0095,2026-02-18 14:30:00,DEBIT,GST_PAYMENT,280847.2,1688594.44,1407747.24,GST,GST_0001134,GST Payment Challan 2026-01 GSTR-3B
TXN_00018744,MSME_GJ_0095,2026-02-19 12:17:00,CREDIT,CUSTOMER_PAYMENT,386916.55,1407747.24,1794663.79,INVOICE,INV_0004538,"Payment received from Barad, Kant and Shan Trading"
TXN_00018745,MSME_GJ_0095,2026-02-20 10:26:00,CREDIT,CUSTOMER_PAYMENT,131925.74,1794663.79,1926589.53,INVOICE,INV_0004537,"Payment received from Deo, Vora and Kala Distributors"
TXN_00018746,MSME_GJ_0095,2026-02-20 13:47:00,DEBIT,SALARY,1575662.35,1926589.53,350927.18,EXPENSE,EXP_0013002,NEFT-Monthly employee payroll
TXN_00018747,MSME_GJ_0095,2026-02-23 10:49:00,CREDIT,CUSTOMER_PAYMENT,1348971.09,350927.18,1699898.27,INVOICE,INV_0004543,"Payment received from Salvi, Pai and Patil Trading"
TXN_00018748,MSME_GJ_0095,2026-02-24 16:48:00,DEBIT,MISCELLANEOUS,5639.27,1699898.27,1694259.0,EXPENSE,EXP_0013015,IMPS-Miscellaneous operational expenditure
TXN_00018749,MSME_GJ_0095,2026-02-24 17:42:00,DEBIT,RENT,515671.31,1694259.0,1178587.69,EXPENSE,EXP_0013003,NetBanking-Commercial office/warehouse rent
TXN_00018750,MSME_GJ_0095,2026-02-27 11:38:00,DEBIT,INVENTORY,32322.98,1178587.69,1146264.71,EXPENSE,EXP_0013009,NEFT-Operational material procurement
TXN_00018751,MSME_GJ_0095,2026-02-27 12:56:00,DEBIT,INVENTORY,12568.31,1146264.71,1133696.4,EXPENSE,EXP_0013006,NEFT-Operational material procurement
TXN_00018752,MSME_GJ_0095,2026-03-01 12:16:00,DEBIT,UTILITIES,200538.84,1133696.4,933157.56,EXPENSE,EXP_0013004,UPI-Electricity and water utility charges
TXN_00018753,MSME_GJ_0095,2026-03-02 11:59:00,DEBIT,INVENTORY,43033.34,933157.56,890124.22,EXPENSE,EXP_0013007,RTGS-Operational material procurement
TXN_00018754,MSME_GJ_0095,2026-03-04 14:43:00,DEBIT,MARKETING,146503.47,890124.22,743620.75,EXPENSE,EXP_0013012,IMPS-Marketing operational expenditure
TXN_00018755,MSME_GJ_0095,2026-03-04 16:46:00,DEBIT,MAINTENANCE,26972.15,743620.75,716648.6,EXPENSE,EXP_0013013,NetBanking-Maintenance operational expenditure
TXN_00018756,MSME_GJ_0095,2026-03-05 06:00:00,DEBIT,LOAN_EMI,258639.66,716648.6,458008.94,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018757,MSME_GJ_0095,2026-03-06 17:09:00,DEBIT,INVENTORY,893.49,458008.94,457115.45,EXPENSE,EXP_0013008,Cheque-Operational material procurement
TXN_00018758,MSME_GJ_0095,2026-03-10 10:27:00,DEBIT,INVENTORY,49020.03,457115.45,408095.42,EXPENSE,EXP_0013010,Cheque-Operational material procurement
TXN_00018759,MSME_GJ_0095,2026-03-11 15:50:00,CREDIT,CUSTOMER_PAYMENT,764816.87,408095.42,1172912.29,INVOICE,INV_0004542,Payment received from Uppal LLC Distributors
TXN_00018760,MSME_GJ_0095,2026-03-13 10:02:00,DEBIT,INVENTORY,5403.87,1172912.29,1167508.42,EXPENSE,EXP_0013005,RTGS-Operational material procurement
TXN_00018761,MSME_GJ_0095,2026-03-17 09:27:00,CREDIT,CUSTOMER_PAYMENT,878201.67,1167508.42,2045710.09,INVOICE,INV_0004539,"Payment received from Sidhu, Vasa and Kalla Enterprises"
TXN_00018762,MSME_GJ_0095,2026-03-18 09:57:00,CREDIT,CUSTOMER_PAYMENT,308507.43,2045710.09,2354217.52,INVOICE,INV_0004547,Payment received from Bansal-Rau Trading
TXN_00018763,MSME_GJ_0095,2026-03-18 12:41:00,DEBIT,MAINTENANCE,188727.53,2354217.52,2165489.99,EXPENSE,EXP_0013011,NetBanking-Maintenance operational expenditure
TXN_00018764,MSME_GJ_0095,2026-03-18 14:43:00,DEBIT,PROFESSIONAL_FEES,61883.67,2165489.99,2103606.32,EXPENSE,EXP_0013014,NetBanking-Professional Fees operational expenditure
TXN_00018765,MSME_GJ_0095,2026-03-19 14:30:00,DEBIT,GST_PAYMENT,225690.26,2103606.32,1877916.06,GST,GST_0001135,GST Payment Challan 2026-02 GSTR-3B
TXN_00018766,MSME_GJ_0095,2026-03-22 15:01:00,DEBIT,SALARY,1540826.61,1877916.06,337089.45,EXPENSE,EXP_0013016,NEFT-Monthly employee payroll
TXN_00018767,MSME_GJ_0095,2026-03-23 15:48:00,CREDIT,CUSTOMER_PAYMENT,324630.62,337089.45,661720.07,INVOICE,INV_0004540,"Payment received from Kakar, Buch and Pradhan Distributors"
TXN_00018768,MSME_GJ_0095,2026-03-25 09:13:00,DEBIT,INVENTORY,18564.44,661720.07,643155.63,EXPENSE,EXP_0013021,RTGS-Operational material procurement
TXN_00018769,MSME_GJ_0095,2026-03-26 11:59:00,DEBIT,RENT,504270.53,643155.63,138885.1,EXPENSE,EXP_0013017,NetBanking-Commercial office/warehouse rent
TXN_00018770,MSME_GJ_0095,2026-03-28 17:55:00,DEBIT,INVENTORY,14623.2,138885.1,124261.9,EXPENSE,EXP_0013019,RTGS-Operational material procurement
TXN_00018771,MSME_GJ_0095,2026-03-30 11:10:00,DEBIT,SOFTWARE,131176.99,124261.9,-6915.09,EXPENSE,EXP_0013025,UPI-Software operational expenditure
TXN_00018772,MSME_GJ_0095,2026-03-30 11:18:00,DEBIT,INVENTORY,102035.1,-6915.09,-108950.19,EXPENSE,EXP_0013022,RTGS-Operational material procurement
TXN_00018773,MSME_GJ_0095,2026-03-30 13:49:00,DEBIT,MISCELLANEOUS,190577.33,-108950.19,-299527.52,EXPENSE,EXP_0013024,IMPS-Miscellaneous operational expenditure
TXN_00018774,MSME_GJ_0095,2026-03-30 16:24:00,DEBIT,MAINTENANCE,98471.13,-299527.52,-397998.65,EXPENSE,EXP_0013023,NetBanking-Maintenance operational expenditure
TXN_00018775,MSME_GJ_0095,2026-03-31 13:11:00,DEBIT,UTILITIES,196105.2,-397998.65,-594103.85,EXPENSE,EXP_0013018,UPI-Electricity and water utility charges
TXN_00018776,MSME_GJ_0095,2026-04-02 10:28:00,CREDIT,CUSTOMER_PAYMENT,19709.87,-594103.85,-574393.98,INVOICE,INV_0004541,Payment received from Khanna and Sons Enterprises
TXN_00018777,MSME_GJ_0095,2026-04-05 06:00:00,DEBIT,LOAN_EMI,258639.66,-574393.98,-833033.64,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018778,MSME_GJ_0095,2026-04-08 14:42:00,CREDIT,CUSTOMER_PAYMENT,1830812.43,-833033.64,997778.79,INVOICE,INV_0004546,Payment received from Saraf-Viswanathan Enterprises
TXN_00018779,MSME_GJ_0095,2026-04-11 12:52:00,CREDIT,CUSTOMER_PAYMENT,560544.83,997778.79,1558323.62,INVOICE,INV_0004553,"Payment received from Chakraborty, Acharya and Kashyap Trading"
TXN_00018780,MSME_GJ_0095,2026-04-13 11:14:00,DEBIT,INVENTORY,4852.39,1558323.62,1553471.23,EXPENSE,EXP_0013020,RTGS-Operational material procurement
TXN_00018781,MSME_GJ_0095,2026-04-19 14:30:00,DEBIT,GST_PAYMENT,197650.35,1553471.23,1355820.88,GST,GST_0001136,GST Payment Challan 2026-03 GSTR-3B
TXN_00018782,MSME_GJ_0095,2026-04-19 17:11:00,CREDIT,CUSTOMER_PAYMENT,261856.58,1355820.88,1617677.46,INVOICE,INV_0004544,Payment received from Balan and Sons Trading
TXN_00018783,MSME_GJ_0095,2026-04-22 15:57:00,DEBIT,SALARY,1519141.08,1617677.46,98536.38,EXPENSE,EXP_0013026,NEFT-Monthly employee payroll
TXN_00018784,MSME_GJ_0095,2026-04-26 12:15:00,DEBIT,RENT,497173.44,98536.38,-398637.06,EXPENSE,EXP_0013027,NetBanking-Commercial office/warehouse rent
TXN_00018785,MSME_GJ_0095,2026-04-26 12:28:00,DEBIT,INVENTORY,25035.71,-398637.06,-423672.77,EXPENSE,EXP_0013032,Cheque-Operational material procurement
TXN_00018786,MSME_GJ_0095,2026-04-28 14:18:00,CREDIT,CUSTOMER_PAYMENT,544514.71,-423672.77,120841.94,INVOICE,INV_0004551,"Payment received from Wali, Sangha and Koshy Trading"
TXN_00018787,MSME_GJ_0095,2026-04-30 09:35:00,DEBIT,INVENTORY,88581.94,120841.94,32260.0,EXPENSE,EXP_0013030,RTGS-Operational material procurement
TXN_00018788,MSME_GJ_0095,2026-04-30 14:05:00,DEBIT,MAINTENANCE,94113.84,32260.0,-61853.84,EXPENSE,EXP_0013035,NetBanking-Maintenance operational expenditure
TXN_00018789,MSME_GJ_0095,2026-05-01 12:06:00,DEBIT,UTILITIES,193345.23,-61853.84,-255199.07,EXPENSE,EXP_0013028,UPI-Electricity and water utility charges
TXN_00018790,MSME_GJ_0095,2026-05-02 11:56:00,DEBIT,INVENTORY,15578.26,-255199.07,-270777.33,EXPENSE,EXP_0013029,Cheque-Operational material procurement
TXN_00018791,MSME_GJ_0095,2026-05-03 16:08:00,DEBIT,TRANSPORTATION,235060.67,-270777.33,-505838.0,EXPENSE,EXP_0013036,UPI-Transportation operational expenditure
TXN_00018792,MSME_GJ_0095,2026-05-05 06:00:00,DEBIT,LOAN_EMI,258639.66,-505838.0,-764477.66,LOAN,LOAN_00075,Auto-Debit EMI to HDFC Bank
TXN_00018793,MSME_GJ_0095,2026-05-06 10:16:00,CREDIT,CUSTOMER_PAYMENT,287476.89,-764477.66,-477000.77,INVOICE,INV_0004545,Payment received from Apte-Randhawa Distributors
TXN_00018794,MSME_GJ_0095,2026-05-06 16:13:00,DEBIT,INVENTORY,8907.83,-477000.77,-485908.6,EXPENSE,EXP_0013031,Cheque-Operational material procurement
TXN_00018795,MSME_GJ_0095,2026-05-07 10:25:00,CREDIT,CUSTOMER_PAYMENT,1051271.53,-485908.6,565362.93,INVOICE,INV_0004552,Payment received from Parmar Ltd Distributors
TXN_00018796,MSME_GJ_0095,2026-05-07 13:39:00,CREDIT,CUSTOMER_PAYMENT,669957.1,565362.93,1235320.03,INVOICE,INV_0004548,"Payment received from Shankar, Kapoor and Mishra Enterprises"
TXN_00018797,MSME_GJ_0095,2026-05-11 17:03:00,DEBIT,PROFESSIONAL_FEES,8836.11,1235320.03,1226483.92,EXPENSE,EXP_0013034,IMPS-Professional Fees operational expenditure
TXN_00018798,MSME_GJ_0095,2026-05-13 11:13:00,CREDIT,CUSTOMER_PAYMENT,2482812.7,1226483.92,3709296.62,INVOICE,INV_0004554,"Payment received from Natt, Goyal and Mukherjee Trading"
TXN_00018799,MSME_GJ_0095,2026-05-15 17:13:00,CREDIT,CUSTOMER_PAYMENT,385762.17,3709296.62,4095058.79,INVOICE,INV_0004549,Payment received from Sahni-Sinha Enterprises
TXN_00018800,MSME_GJ_0095,2026-05-16 11:16:00,CREDIT,CUSTOMER_PAYMENT,641174.73,4095058.79,4736233.52,INVOICE,INV_0004555,Payment received from Singh Group Enterprises
TXN_00018801,MSME_GJ_0095,2026-05-18 14:30:00,DEBIT,GST_PAYMENT,168756.44,4736233.52,4567477.08,GST,GST_0001137,GST Payment Challan 2026-04 GSTR-3B
TXN_00018802,MSME_GJ_0095,2026-05-18 16:47:00,DEBIT,MAINTENANCE,76300.58,4567477.08,4491176.5,EXPENSE,EXP_0013033,UPI-Maintenance operational expenditure
TXN_00018803,MSME_GJ_0095,2026-05-22 14:43:00,DEBIT,SALARY,1442041.93,4491176.5,3049134.57,EXPENSE,EXP_0013037,NEFT-Monthly employee payroll
TXN_00018804,MSME_GJ_0095,2026-05-26 15:53:00,DEBIT,RENT,471941.0,3049134.57,2577193.57,EXPENSE,EXP_0013038,NetBanking-Commercial office/warehouse rent
